Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12,Breakthrough 13,Breakthrough 14,Breakthrough 15,Breakthrough 16,Breakthrough 17
1,S,21,W,Relatively Flat,140,-698,-1,3,3,4,4,2,1,3,1,BlankBigTerraceCMix_08,Colony Site,Superconducting Computing,Gem Architecture,Soylent Green,Eternal Fusion,Cloning,Multispiral Architecture,Safe Mode,Rapid Sleep,Alien Imprints,Plutonium Synthesis,Zero-Space Computing,Landscaping Nanites,Core Rare Metals,Vector Pump,Superfungus,Martian Diet,Ancient Terraforming Device
1,N,21,E,Relatively Flat,140,802,-15,2,2,4,2,2,1,4,1,BlankBigTerraceCMix_08,Arabia Terra,Frictionless Composites,Alien Imprints,Service Bots,Cloning,Autonomous Hubs,Hull Polarization,Artificial Muscles,Martian Steel,Resilient Vegetation,Martianborn Ingenuity,Giant Crops,Factory Automation,Magnetic Extraction,Good Vibrations,Plasma Rocket,Project Phoenix,Interplanetary Learning
1,N,21,W,Rough,180,-3584,-1,3,3,4,4,1,1,3,1,BlankBigCanyonCMix_02,Colony Site,Designed Forestation,Ancient Terraforming Device,Plutonium Synthesis,Magnetic Extraction,Printed Electronics,Wireless Power,Multispiral Architecture,Soylent Green,Vocation-Oriented Society,Factory Automation,Forever Young,Core Rare Metals,Project Phoenix,Cloning,Gem Architecture,Resilient Vegetation,Neo-Concrete
1,S,22,E,Relatively Flat,140,1263,-15,2,2,4,2,2,1,4,1,BlankBigTerraceCMix_08,Arabia Terra,Eternal Fusion,Factory Automation,Hive Mind ,Service Bots,Lake Vaporators,Martian Diet,Designed Forestation,Overcharge Amplifications,Landscaping Nanites,Superfungus,Core Water,Martianborn Ingenuity,Superior Pipes,Superior Cables,Hypersensitive Photovoltaics,Frictionless Composites,Neural Empathy
1,S,22,W,Steep,220,-1853,-1,3,3,4,4,1,1,3,1,BlankBigTerraceCMix_10,Colony Site,Hypersensitive Photovoltaics,Alien Imprints,Good Vibrations,Rapid Sleep,Hive Mind ,Ancient Terraforming Device,Advanced Drone Drive,Nano Refinement,Core Metals,Martian Steel,Service Bots,Interplanetary Learning,Construction Nanites ,Space Rehabilitation,The Positronic Brain,Vector Pump,Neural Empathy
1,N,22,E,Relatively Flat,140,686,-15,2,2,4,2,2,1,4,1,BlankBigTerraceCMix_11,Arabia Terra,Eternal Fusion,Nocturnal Adaptation,The Positronic Brain,Alien Imprints,Core Metals,Sustained Workload,Interplanetary Learning,Neo-Concrete,Service Bots,Dome Streamlining,Vocation-Oriented Society,Construction Nanites ,Hive Mind ,Lake Vaporators,Ancient Terraforming Device,Frictionless Composites,Plutonium Synthesis
1,N,22,W,Rough,180,-2199,-1,3,3,4,4,1,1,3,1,BlankBigCanyonCMix_05,Colony Site,Superconducting Computing,Construction Nanites ,Autonomous Hubs,Gem Architecture,Zero-Space Computing,Good Vibrations,Printed Electronics,Interplanetary Learning,Sustained Workload,Alien Imprints,Core Metals,Martian Steel,Multispiral Architecture,Core Rare Metals,Resilient Vegetation,Service Bots,Gene Selection
1,S,23,E,Relatively Flat,100,917,-15,2,2,3,2,2,1,4,1,BlankBig_03,Arabia Terra,Magnetic Extraction,Ancient Terraforming Device,Resilient Vegetation,Superconducting Computing,Plasma Rocket,The Positronic Brain,Martian Steel,Extractor AI,Artificial Muscles,Designed Forestation,Zero-Space Computing,Landscaping Nanites,Space Rehabilitation,Superior Cables,Service Bots,Giant Crops,Gene Selection
1,S,23,W,Relatively Flat,140,-1737,-1,3,3,4,4,1,1,3,1,BlankBigTerraceCMix_14,,Core Water,Martian Steel,Gem Architecture,Martian Diet,Neo-Concrete,The Positronic Brain,Forever Young,Overcharge Amplifications,Ancient Terraforming Device,Frictionless Composites,Core Rare Metals,Printed Electronics,Hull Polarization,Plasma Rocket,Superfungus,Prefab Compression,Advanced Drone Drive
1,N,23,E,Relatively Flat,100,571,-15,2,2,3,2,2,1,4,1,BlankBig_03,Arabia Terra,Giant Crops,Gene Selection,Designed Forestation,Lake Vaporators,Artificial Muscles,Safe Mode,Factory Automation,Gem Architecture,Multispiral Architecture,Inspiring Architecture,Martianborn Ingenuity,Cloning,Core Water,Construction Nanites ,The Positronic Brain,Service Bots,Eternal Fusion
1,N,23,W,Relatively Flat,100,-583,-1,3,3,4,4,2,1,3,1,BlankBig_01,Colony Site,Lake Vaporators,Martianborn Ingenuity,Wireless Power,Factory Automation,Project Phoenix,Printed Electronics,Cryo-sleep,Nocturnal Adaptation,Inspiring Architecture,Sustained Workload,Magnetic Extraction,Good Vibrations,Core Rare Metals,Superfungus,Artificial Muscles,Superior Pipes,Gem Architecture
1,S,24,E,Relatively Flat,140,1148,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_14,Arabia Terra,Martian Diet,Good Vibrations,Giant Crops,Wireless Power,Inspiring Architecture,Core Metals,Forever Young,Service Bots,Zero-Space Computing,Magnetic Extraction,Superior Cables,Nano Refinement,Neural Empathy,Soylent Green,Gem Architecture,Overcharge Amplifications,Sustained Workload
1,S,24,W,Relatively Flat,100,-1276,-1,3,3,4,4,1,1,3,1,BlankBig_01,,The Positronic Brain,Designed Forestation,Superior Pipes,Cloning,Factory Automation,Prefab Compression,Plutonium Synthesis,Martian Diet,Soylent Green,Project Phoenix,Alien Imprints,Neural Empathy,Martian Steel,Gem Architecture,Landscaping Nanites,Rapid Sleep,Hive Mind 
1,N,24,E,Relatively Flat,140,571,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_11,Arabia Terra,Core Metals,Overcharge Amplifications,Hypersensitive Photovoltaics,Superconducting Computing,Artificial Muscles,Neural Empathy,Sustained Workload,Martian Diet,Factory Automation,Space Rehabilitation,Plasma Rocket,Core Water,Soylent Green,Project Phoenix,Construction Nanites ,Rapid Sleep,Dome Streamlining
1,N,24,W,Rough,180,-1160,-1,3,3,4,4,2,1,3,1,BlankBigCanyonCMix_02,Colony Site,Core Metals,Superior Pipes,Vector Pump,Advanced Drone Drive,Safe Mode,Space Rehabilitation,Sustained Workload,Martian Diet,Alien Imprints,Project Phoenix,Hull Polarization,Prefab Compression,Neo-Concrete,Soylent Green,Resilient Vegetation,Plutonium Synthesis,Superior Cables
1,S,25,E,Steep,220,1379,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_10,Arabia Terra,Core Rare Metals,Dome Streamlining,Hypersensitive Photovoltaics,Plutonium Synthesis,Space Rehabilitation,Frictionless Composites,Giant Crops,Wireless Power,Superior Cables,Autonomous Hubs,Project Phoenix,Construction Nanites ,Safe Mode,The Positronic Brain,Cloning,Rapid Sleep,Artificial Muscles
1,S,25,W,Relatively Flat,140,-1737,-1,3,3,4,4,1,1,3,1,BlankBigTerraceCMix_06,Colony Site,Nano Refinement,Core Metals,Hive Mind ,Dry Farming,Frictionless Composites,Superfungus,Construction Nanites ,Neo-Concrete,Safe Mode,Alien Imprints,Magnetic Extraction,Printed Electronics,Rapid Sleep,Zero-Space Computing,Space Rehabilitation,Vector Pump,Landscaping Nanites
1,N,25,E,Relatively Flat,100,1033,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Nocturnal Adaptation,Dome Streamlining,Core Metals,Vector Pump,Plutonium Synthesis,Core Rare Metals,Hive Mind ,Safe Mode,Superior Cables,Cryo-sleep,Autonomous Hubs,Magnetic Extraction,Designed Forestation,Space Rehabilitation,Overcharge Amplifications,Zero-Space Computing,Artificial Muscles
1,N,25,W,Relatively Flat,140,-1506,-1,3,3,3,4,1,1,3,1,BlankBigCanyonCMix_03,Colony Site,Ancient Terraforming Device,Nano Refinement,Eternal Fusion,Nocturnal Adaptation,Multispiral Architecture,Plutonium Synthesis,Cloning,Lake Vaporators,Hypersensitive Photovoltaics,Superior Pipes,Neural Empathy,Good Vibrations,Interplanetary Learning,Superfungus,Inspiring Architecture,Superconducting Computing,Frictionless Composites
1,S,26,E,Relatively Flat,140,1494,-13,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_06,Arabia Terra,Printed Electronics,Hive Mind ,Gene Selection,Giant Crops,Wireless Power,Superior Pipes,Eternal Fusion,The Positronic Brain,Multispiral Architecture,Artificial Muscles,Superior Cables,Good Vibrations,Hypersensitive Photovoltaics,Designed Forestation,Advanced Drone Drive,Rapid Sleep,Gem Architecture
1,S,26,W,Relatively Flat,140,-1506,-5,3,3,3,4,1,1,3,1,BlankBigTerraceCMix_14,,Magnetic Extraction,Landscaping Nanites,Martianborn Ingenuity,Superconducting Computing,Multispiral Architecture,Extractor AI,Factory Automation,Construction Nanites ,Vector Pump,Inspiring Architecture,Superfungus,Prefab Compression,Project Phoenix,Martian Diet,Designed Forestation,Neo-Concrete,Service Bots
1,N,26,E,Relatively Flat,140,1610,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_09,Arabia Terra,Overcharge Amplifications,Construction Nanites ,Zero-Space Computing,Multispiral Architecture,Vocation-Oriented Society,Landscaping Nanites,Core Metals,Superior Cables,Superior Pipes,Plutonium Synthesis,Dry Farming,Designed Forestation,Cryo-sleep,Good Vibrations,Dome Streamlining,Alien Imprints,Eternal Fusion
1,N,26,W,Relatively Flat,140,-1968,-1,3,3,3,4,1,1,3,1,BlankTerraceBig_05,,Rapid Sleep,Inspiring Architecture,Martian Diet,Cryo-sleep,The Positronic Brain,Hull Polarization,Multispiral Architecture,Project Phoenix,Extractor AI,Safe Mode,Artificial Muscles,Wireless Power,Construction Nanites ,Ancient Terraforming Device,Nocturnal Adaptation,Nano Refinement,Martian Steel
1,S,27,E,Relatively Flat,140,1494,-6,2,2,3,2,2,1,4,1,BlankTerraceBig_05,Arabia Terra,Ancient Terraforming Device,Martianborn Ingenuity,Space Rehabilitation,Inspiring Architecture,Construction Nanites ,Martian Diet,Vector Pump,Extractor AI,Prefab Compression,Martian Steel,Service Bots,Nano Refinement,Project Phoenix,Frictionless Composites,Artificial Muscles,Multispiral Architecture,Plasma Rocket
1,S,27,W,Relatively Flat,140,-1622,-11,3,3,3,4,1,1,3,1,BlankBigTerraceCMix_16,,Gem Architecture,Vector Pump,Zero-Space Computing,Superior Cables,Advanced Drone Drive,Overcharge Amplifications,Superconducting Computing,Eternal Fusion,Good Vibrations,Gene Selection,Hypersensitive Photovoltaics,Nocturnal Adaptation,Cryo-sleep,Martian Steel,Cloning,Dome Streamlining,Magnetic Extraction
1,N,27,E,Relatively Flat,140,571,-15,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_09,Arabia Terra,Gene Selection,Martian Steel,Core Water,Extractor AI,Printed Electronics,Multispiral Architecture,Plutonium Synthesis,Vector Pump,Plasma Rocket,Giant Crops,Frictionless Composites,Zero-Space Computing,Prefab Compression,Factory Automation,Martian Diet,Superior Cables,Nocturnal Adaptation
1,N,27,W,Relatively Flat,140,-1160,-1,3,3,3,4,2,1,3,1,BlankBigTerraceCMix_16,,Neural Empathy,Core Rare Metals,Good Vibrations,Advanced Drone Drive,Nocturnal Adaptation,Martian Steel,Interplanetary Learning,Gene Selection,Inspiring Architecture,Superior Pipes,Forever Young,Giant Crops,Superior Cables,Lake Vaporators,Cryo-sleep,Landscaping Nanites,Gem Architecture
1,S,28,E,Relatively Flat,100,1379,-3,2,2,3,2,2,1,4,1,BlankBigCanyonCMix_07,Arabia Terra,Hive Mind ,Rapid Sleep,Forever Young,Printed Electronics,Interplanetary Learning,Service Bots,Superior Cables,Core Metals,Eternal Fusion,Overcharge Amplifications,Superfungus,Alien Imprints,Core Rare Metals,Vocation-Oriented Society,Designed Forestation,Factory Automation,Multispiral Architecture
1,S,28,W,Relatively Flat,100,-1737,-15,3,3,3,4,1,1,2,1,BlankBig_04,,Dry Farming,Martian Steel,Core Metals,The Positronic Brain,Giant Crops,Inspiring Architecture,Artificial Muscles,Forever Young,Landscaping Nanites,Safe Mode,Ancient Terraforming Device,Superior Pipes,Space Rehabilitation,Overcharge Amplifications,Neural Empathy,Resilient Vegetation,Nocturnal Adaptation
1,N,28,E,Steep,220,1840,-13,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_20,Arabia Terra,Cloning,Nano Refinement,Hypersensitive Photovoltaics,Superior Cables,Core Metals,Rapid Sleep,Sustained Workload,Space Rehabilitation,Cryo-sleep,Eternal Fusion,Superconducting Computing,Magnetic Extraction,Martianborn Ingenuity,The Positronic Brain,Artificial Muscles,Vector Pump,Plutonium Synthesis
1,N,28,W,Relatively Flat,140,-1622,-6,3,3,2,4,1,1,3,1,BlankBigTerraceCMix_04,,Martian Steel,Superfungus,Neural Empathy,Frictionless Composites,Autonomous Hubs,Factory Automation,The Positronic Brain,Wireless Power,Vector Pump,Core Metals,Vocation-Oriented Society,Alien Imprints,Multispiral Architecture,Nano Refinement,Dry Farming,Safe Mode,Cloning
1,S,29,E,Relatively Flat,100,1263,-13,2,2,3,2,2,1,4,1,BlankBig_02,Arabia Terra,Giant Crops,Alien Imprints,Superfungus,Dry Farming,The Positronic Brain,Inspiring Architecture,Plasma Rocket,Autonomous Hubs,Artificial Muscles,Lake Vaporators,Nocturnal Adaptation,Wireless Power,Designed Forestation,Advanced Drone Drive,Martianborn Ingenuity,Neural Empathy,Hypersensitive Photovoltaics
1,S,29,W,Relatively Flat,140,-1968,-15,3,3,2,4,1,1,2,1,BlankBigCliffsCMix_01,,Service Bots,Gene Selection,Resilient Vegetation,Gem Architecture,Plasma Rocket,Martian Steel,Superior Pipes,Wireless Power,Forever Young,Martianborn Ingenuity,Superfungus,Cryo-sleep,Superior Cables,Advanced Drone Drive,Vector Pump,Safe Mode,Soylent Green
1,N,29,E,Relatively Flat,140,1956,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_14,Arabia Terra,Magnetic Extraction,The Positronic Brain,Lake Vaporators,Core Rare Metals,Hypersensitive Photovoltaics,Nano Refinement,Project Phoenix,Prefab Compression,Gene Selection,Superior Cables,Rapid Sleep,Cloning,Ancient Terraforming Device,Neural Empathy,Resilient Vegetation,Vector Pump,Space Rehabilitation
1,N,29,W,Relatively Flat,100,-1045,-10,3,3,2,4,2,1,3,1,BlankBig_02,,Vocation-Oriented Society,Eternal Fusion,Lake Vaporators,Plasma Rocket,Cryo-sleep,Superconducting Computing,Superior Cables,Safe Mode,Superfungus,Nocturnal Adaptation,Space Rehabilitation,Rapid Sleep,Inspiring Architecture,Neural Empathy,Resilient Vegetation,Forever Young,Advanced Drone Drive
1,S,30,E,Relatively Flat,100,1725,-15,2,2,3,2,2,1,4,1,BlankBig_03,Arabia Terra,Construction Nanites ,Landscaping Nanites,Good Vibrations,Superior Cables,Overcharge Amplifications,Neo-Concrete,Service Bots,Eternal Fusion,Factory Automation,Core Rare Metals,Plasma Rocket,Alien Imprints,Resilient Vegetation,Space Rehabilitation,Martianborn Ingenuity,Zero-Space Computing,Hive Mind 
1,S,30,W,Relatively Flat,100,-1622,-15,3,3,2,4,1,1,2,1,BlankBig_04,,Superfungus,Advanced Drone Drive,Sustained Workload,Neo-Concrete,Core Metals,The Positronic Brain,Martianborn Ingenuity,Nano Refinement,Project Phoenix,Overcharge Amplifications,Giant Crops,Lake Vaporators,Hive Mind ,Wireless Power,Cloning,Factory Automation,Plutonium Synthesis
1,N,30,E,Relatively Flat,140,-583,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_11,Arabia Terra,Gem Architecture,Martian Steel,Rapid Sleep,Landscaping Nanites,Overcharge Amplifications,Hull Polarization,Magnetic Extraction,Printed Electronics,Vector Pump,Frictionless Composites,Project Phoenix,Superconducting Computing,Soylent Green,Forever Young,Lake Vaporators,Multispiral Architecture,Advanced Drone Drive
1,N,30,W,Relatively Flat,140,-1045,-15,3,3,2,4,2,1,2,1,BlankBigCliffsCMix_02,,Soylent Green,Extractor AI,Neo-Concrete,Advanced Drone Drive,Wireless Power,Hull Polarization,Core Rare Metals,Multispiral Architecture,Gene Selection,Superior Pipes,Hypersensitive Photovoltaics,Alien Imprints,Artificial Muscles,Lake Vaporators,The Positronic Brain,Zero-Space Computing,Forever Young
1,S,31,E,Relatively Flat,140,1494,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_16,Arabia Terra,Plutonium Synthesis,Construction Nanites ,Resilient Vegetation,Neo-Concrete,Wireless Power,Gem Architecture,Good Vibrations,Superior Pipes,Artificial Muscles,Core Rare Metals,Martian Steel,Hypersensitive Photovoltaics,Soylent Green,Advanced Drone Drive,Autonomous Hubs,Interplanetary Learning,Vocation-Oriented Society
1,S,31,W,Relatively Flat,140,-1737,-15,4,4,2,4,1,1,2,1,BlankBigTerraceCMix_11,,Gem Architecture,Hull Polarization,Service Bots,Rapid Sleep,Designed Forestation,Safe Mode,Soylent Green,Multispiral Architecture,Ancient Terraforming Device,Artificial Muscles,Prefab Compression,Sustained Workload,Landscaping Nanites,Plutonium Synthesis,Neural Empathy,Martian Steel,Vocation-Oriented Society
1,N,31,E,Relatively Flat,140,1610,-15,2,2,3,2,2,1,4,1,BlankBigCliffsCMix_02,Arabia Terra,Magnetic Extraction,Service Bots,Prefab Compression,Project Phoenix,Multispiral Architecture,Rapid Sleep,Safe Mode,Gene Selection,Eternal Fusion,Extractor AI,Core Rare Metals,Nocturnal Adaptation,Superconducting Computing,Wireless Power,Construction Nanites ,Designed Forestation,Overcharge Amplifications
1,N,31,W,Relatively Flat,140,-1045,-15,4,4,2,4,2,1,2,1,BlankBigTerraceCMix_06,,Gem Architecture,Neo-Concrete,Dry Farming,Superior Cables,Hull Polarization,Rapid Sleep,Gene Selection,Artificial Muscles,Service Bots,Zero-Space Computing,Factory Automation,Eternal Fusion,Advanced Drone Drive,Inspiring Architecture,Hypersensitive Photovoltaics,Plutonium Synthesis,Good Vibrations
1,S,32,E,Relatively Flat,100,1610,-15,2,2,3,2,2,1,4,1,BlankBig_04,Arabia Terra,Advanced Drone Drive,Project Phoenix,Superior Pipes,Forever Young,Plasma Rocket,Safe Mode,Cryo-sleep,Wireless Power,Superconducting Computing,Landscaping Nanites,Autonomous Hubs,Alien Imprints,Core Metals,Construction Nanites ,Superfungus,Multispiral Architecture,Ancient Terraforming Device
1,S,32,W,Relatively Flat,100,-1737,-15,4,4,2,4,1,1,2,1,BlankBig_02,,Forever Young,Multispiral Architecture,Gene Selection,Core Rare Metals,Core Metals,Nano Refinement,Neural Empathy,Gem Architecture,Martianborn Ingenuity,Martian Diet,Resilient Vegetation,Vocation-Oriented Society,Dry Farming,Rapid Sleep,Safe Mode,Overcharge Amplifications,Wireless Power
1,N,32,E,Relatively Flat,140,2302,-15,2,2,3,2,2,1,4,1,BlankBigHeartCMix_03,Arabia Terra,Plutonium Synthesis,Magnetic Extraction,Superior Pipes,Hypersensitive Photovoltaics,Hull Polarization,Superfungus,Dome Streamlining,Overcharge Amplifications,Neo-Concrete,Core Metals,Vocation-Oriented Society,Good Vibrations,Frictionless Composites,Printed Electronics,Core Rare Metals,Space Rehabilitation,Martianborn Ingenuity
1,N,32,W,Relatively Flat,100,-1968,-15,4,4,2,4,1,1,2,1,BlankBig_01,,Cryo-sleep,Nocturnal Adaptation,Hypersensitive Photovoltaics,Rapid Sleep,Service Bots,Safe Mode,Martian Diet,Project Phoenix,Hull Polarization,Superconducting Computing,Gene Selection,Inspiring Architecture,The Positronic Brain,Extractor AI,Superior Cables,Neural Empathy,Eternal Fusion
1,S,33,E,Relatively Flat,140,1956,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_08,Arabia Terra,Superior Pipes,Martianborn Ingenuity,Construction Nanites ,Wireless Power,Vector Pump,Nano Refinement,Cryo-sleep,Alien Imprints,Inspiring Architecture,Rapid Sleep,Prefab Compression,Zero-Space Computing,Hull Polarization,Forever Young,Core Metals,Interplanetary Learning,Martian Steel
1,S,33,W,Relatively Flat,100,-4853,-12,3,3,2,4,1,1,2,1,BlankBig_02,,Plasma Rocket,Martianborn Ingenuity,Hull Polarization,Vocation-Oriented Society,Frictionless Composites,Forever Young,Core Rare Metals,Gene Selection,Core Metals,Multispiral Architecture,Vector Pump,Cloning,Artificial Muscles,Hive Mind ,Advanced Drone Drive,Extractor AI,Gem Architecture
1,N,33,E,Steep,220,1725,-15,2,2,3,2,2,1,4,1,BlankBigTerraceCMix_19,Arabia Terra,Magnetic Extraction,Prefab Compression,Martian Steel,The Positronic Brain,Core Metals,Sustained Workload,Core Rare Metals,Project Phoenix,Multispiral Architecture,Interplanetary Learning,Hive Mind ,Vocation-Oriented Society,Resilient Vegetation,Hypersensitive Photovoltaics,Good Vibrations,Gene Selection,Ancient Terraforming Device
1,N,33,W,Relatively Flat,140,-3930,-15,4,4,2,4,1,1,2,1,BlankBigTerraceCMix_08,,Cloning,Vector Pump,Wireless Power,Soylent Green,Hull Polarization,Neo-Concrete,Core Rare Metals,Rapid Sleep,Nano Refinement,Hypersensitive Photovoltaics,Overcharge Amplifications,Ancient Terraforming Device,Safe Mode,Sustained Workload,Artificial Muscles,Construction Nanites ,Space Rehabilitation
1,S,34,E,Relatively Flat,140,1494,-15,2,2,3,2,2,1,4,1,BlankTerraceBig_05,Arabia Terra,Project Phoenix,Vocation-Oriented Society,Advanced Drone Drive,Vector Pump,Dry Farming,Designed Forestation,The Positronic Brain,Plutonium Synthesis,Superior Cables,Gene Selection,Plasma Rocket,Nocturnal Adaptation,Neural Empathy,Space Rehabilitation,Magnetic Extraction,Alien Imprints,Eternal Fusion
1,S,34,W,Relatively Flat,140,-4969,-4,3,3,2,4,1,1,2,1,BlankBigCliffsCMix_01,,Soylent Green,Service Bots,Hypersensitive Photovoltaics,Safe Mode,Factory Automation,Dry Farming,Landscaping Nanites,Zero-Space Computing,Core Rare Metals,Superior Cables,Nocturnal Adaptation,Overcharge Amplifications,Dome Streamlining,Resilient Vegetation,Nano Refinement,Cryo-sleep,Giant Crops
